REF_DATE,cpi_trim_mom,cpi_trim_mom_saar,cpi_trim_mm3_mom,cpi_trim_mm3_saar,cpi_trim_yoy,cpi_trim_mom_pct,cpi_trim_mom_saar_pct,cpi_trim_mm3_saar_pct,cpi_trim_yoy_pct
1973-03-01,0.006298795057541653,0.07825984462404745,0.009904691258581953,0.12554969682396622,0.10200588445382719,0.6298795057541653,7.825984462404745,12.55496968239662,10.200588445382719
1973-04-01,0.008144966798838707,0.10223915575593723,0.009112220500862753,0.11499671257678323,0.10321270683405048,0.8144966798838706,10.223915575593722,11.499671257678322,10.321270683405048
1973-05-01,0.011672793106678504,0.14942555406479263,0.008705518321019623,0.10961612865725034,0.10894037790426947,1.1672793106678503,14.942555406479263,10.961612865725034,10.894037790426946
1973-06-01,0.010249221817961068,0.13016614882546595,0.010022327241159427,0.12712398403299585,0.11269657449740822,1.0249221817961067,13.016614882546595,12.712398403299584,11.269657449740823
1973-07-01,0.007885660482620628,0.09884186355409263,0.009935891802420068,0.12596704785662816,0.1100594886207853,0.7885660482620629,9.884186355409263,12.596704785662816,11.00594886207853
1973-08-01,0.012089354869530295,0.15511782010152153,0.010074745723370665,0.12782613479879523,0.11752373041121822,1.2089354869530295,15.511782010152153,12.782613479879522,11.752373041121821
1973-09-01,0.018046936675850875,0.23940606599884307,0.012673984009333936,0.1631502949010104,0.1306200814345484,1.8046936675850875,23.940606599884305,16.31502949010104,13.06200814345484
1973-10-01,0.009366476107630771,0.11837259902594588,0.013167589217670648,0.16997198163294192,0.13191155262128418,0.9366476107630771,11.837259902594589,16.997198163294193,13.191155262128419
1973-11-01,0.011143598327410952,0.1422312548614033,0.012852337036964201,0.16561093809513716,0.13578139206045403,1.1143598327410953,14.223125486140331,16.561093809513714,13.578139206045403
1973-12-01,0.011035477040823432,0.14076645511711372,0.010515183825288385,0.1337417045601812,0.13724498378820416,1.1035477040823432,14.076645511711373,13.37417045601812,13.724498378820416
1974-01-01,0.00965191225833999,0.12217364783619145,0.010610329208858127,0.13502334192342036,0.13626535776716153,0.9651912258339991,12.217364783619145,13.502334192342037,13.626535776716153
1974-02-01,0.010404678444666063,0.1322548285388272,0.010364022581276498,0.1317082442320745,0.13347406605728662,1.0404678444666062,13.22548285388272,13.17082442320745,13.347406605728661
1974-03-01,0.012007488798394412,0.15399709417370433,0.010688026500466824,0.13607093310894403,0.1399042201408458,1.2007488798394412,15.399709417370433,13.607093310894403,13.99042201408458
1974-04-01,0.012327343212691695,0.1583814891198163,0.011579836818584058,0.14815883200666802,0.14463321119012607,1.2327343212691695,15.83814891198163,14.815883200666802,14.463321119012607
1974-05-01,0.013890472261891693,0.1800285177484069,0.012741768090992603,0.1640849148252983,0.14714235172461332,1.3890472261891693,18.00285177484069,16.40849148252983,14.714235172461333
1974-06-01,0.019937007595949255,0.2673022360984554,0.015384941023510882,0.20107082617605987,0.1581428742891018,1.9937007595949254,26.730223609845538,20.107082617605986,15.814287428910179
1974-07-01,0.01023815713347817,0.13001762097712044,0.01468854566377304,0.19122306628782426,0.16084608492082642,1.0238157133478172,13.001762097712044,19.122306628782425,16.08460849208264
1974-08-01,0.014326269517953632,0.18612942114806752,0.014833811415793687,0.19327114578263704,0.16341178092329,1.4326269517953631,18.612942114806753,19.327114578263703,16.341178092329002
1974-09-01,0.00965524159924241,0.12221805323579149,0.01140655608355807,0.1458009383648231,0.1538218528341968,0.9655241599242409,12.221805323579149,14.58009383648231,15.38218528341968
1974-10-01,0.012213203962483512,0.15681517953608037,0.012064905026559852,0.15478300345356488,0.15707598984562954,1.2213203962483512,15.681517953608036,15.478300345356487,15.707598984562953
1974-11-01,0.017366426108023258,0.2295008056956238,0.013078290556583059,0.16873515209433232,0.16419692165571198,1.7366426108023258,22.95008056956238,16.873515209433233,16.4196921655712
1974-12-01,0.01083271339395925,0.13802410624189898,0.013470781154822009,0.1741802942060222,0.1639634414081208,1.083271339395925,13.802410624189898,17.41802942060222,16.39634414081208
